Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2024-02-26 14:00:00,Spain,Spain,ES,45.88,72.91,90.81,76.78,entsoe.eu,false,
2024-02-26 15:00:00,Spain,Spain,ES,46.27,72.98,90.63,76.63,entsoe.eu,false,
2024-02-26 16:00:00,Spain,Spain,ES,50.42,77.75,89.38,75.31,entsoe.eu,false,
2024-02-26 17:00:00,Spain,Spain,ES,49.44,75.35,89.39,74.93,entsoe.eu,false,
2024-02-26 18:00:00,Spain,Spain,ES,56.72,81.04,88.62,74.56,entsoe.eu,false,
2024-02-26 19:00:00,Spain,Spain,ES,56.2,78.9,89.39,75.99,entsoe.eu,false,
2024-02-26 20:00:00,Spain,Spain,ES,54.65,77.34,89.49,75.89,entsoe.eu,false,
2024-02-26 21:00:00,Spain,Spain,ES,50.3,73.87,89.77,75.18,entsoe.eu,false,
2024-02-26 22:00:00,Spain,Spain,ES,47.38,71.77,89.93,74.05,entsoe.eu,false,
2024-02-26 23:00:00,Spain,Spain,ES,47.63,72.16,90.11,72.81,entsoe.eu,false,
2024-02-27 00:00:00,Spain,Spain,ES,47.93,72.52,90.16,72.1,entsoe.eu,false,
2024-02-27 01:00:00,Spain,Spain,ES,51.34,77.03,89.34,71.06,entsoe.eu,false,
2024-02-27 02:00:00,Spain,Spain,ES,51.72,77.63,89.22,70.66,entsoe.eu,false,
2024-02-27 03:00:00,Spain,Spain,ES,50.36,75.73,89.66,70.88,entsoe.eu,false,
2024-02-27 04:00:00,Spain,Spain,ES,49.79,74.96,89.82,71.12,entsoe.eu,false,
2024-02-27 05:00:00,Spain,Spain,ES,51.25,76.08,89.96,72.27,entsoe.eu,false,
2024-02-27 06:00:00,Spain,Spain,ES,49.62,73.43,90.61,74.82,entsoe.eu,false,
2024-02-27 07:00:00,Spain,Spain,ES,51.63,74.94,90.63,75.82,entsoe.eu,false,
2024-02-27 08:00:00,Spain,Spain,ES,44.98,69.97,91.62,77.15,entsoe.eu,false,
2024-02-27 09:00:00,Spain,Spain,ES,44.68,70.92,91.76,77.88,entsoe.eu,false,
2024-02-27 10:00:00,Spain,Spain,ES,43.95,70.79,91.86,78.26,entsoe.eu,false,
2024-02-27 11:00:00,Spain,Spain,ES,43.11,70.15,91.92,78.25,entsoe.eu,false,
2024-02-27 12:00:00,Spain,Spain,ES,43.68,70.87,91.79,78.08,entsoe.eu,false,
2024-02-27 13:00:00,Spain,Spain,ES,42.92,70.02,91.82,78.04,entsoe.eu,false,
2024-02-27 14:00:00,Spain,Spain,ES,42.22,69.17,91.73,77.81,entsoe.eu,false,
2024-02-27 15:00:00,Spain,Spain,ES,44.72,71.92,91.01,77.03,entsoe.eu,false,
2024-02-27 16:00:00,Spain,Spain,ES,50.76,79.23,89.33,75.12,entsoe.eu,false,
2024-02-27 17:00:00,Spain,Spain,ES,61.07,89.89,87.14,72.03,entsoe.eu,false,
2024-02-27 18:00:00,Spain,Spain,ES,72.39,99.88,85.59,71.41,entsoe.eu,false,
2024-02-27 19:00:00,Spain,Spain,ES,69.41,94.95,86.75,73.05,entsoe.eu,false,
2024-02-27 20:00:00,Spain,Spain,ES,68.56,93.58,87.1,73.05,entsoe.eu,false,
2024-02-27 21:00:00,Spain,Spain,ES,67.53,92.43,87.32,72.09,entsoe.eu,false,
2024-02-27 22:00:00,Spain,Spain,ES,59.4,84.01,88.73,71.89,entsoe.eu,false,
2024-02-27 23:00:00,Spain,Spain,ES,56.74,82.58,88.65,70.61,entsoe.eu,false,
2024-02-28 00:00:00,Spain,Spain,ES,58.14,84.93,88.05,68.83,entsoe.eu,false,
2024-02-28 01:00:00,Spain,Spain,ES,60.3,88.49,87.08,67.08,entsoe.eu,false,
2024-02-28 02:00:00,Spain,Spain,ES,60.37,88.59,87.09,66.93,entsoe.eu,false,
2024-02-28 03:00:00,Spain,Spain,ES,58.6,86.53,87.45,67.09,entsoe.eu,false,
2024-02-28 04:00:00,Spain,Spain,ES,57.47,85.02,87.75,67.17,entsoe.eu,false,
2024-02-28 05:00:00,Spain,Spain,ES,61.06,88.8,87.4,67.97,entsoe.eu,false,
2024-02-28 06:00:00,Spain,Spain,ES,72.56,98.69,86.67,69.06,entsoe.eu,false,
2024-02-28 07:00:00,Spain,Spain,ES,71.58,96.94,87.23,70.68,entsoe.eu,false,
2024-02-28 08:00:00,Spain,Spain,ES,57.3,85.89,88.62,72.29,entsoe.eu,false,
2024-02-28 09:00:00,Spain,Spain,ES,50.28,78.91,90.42,75.18,entsoe.eu,false,
2024-02-28 10:00:00,Spain,Spain,ES,44.25,72.25,91.74,76.6,entsoe.eu,false,
2024-02-28 11:00:00,Spain,Spain,ES,43.82,72.07,91.68,76.51,entsoe.eu,false,
2024-02-28 12:00:00,Spain,Spain,ES,43.98,72.26,91.67,76.35,entsoe.eu,false,
2024-02-28 13:00:00,Spain,Spain,ES,43.34,71.6,91.7,76.22,entsoe.eu,false,
2024-02-28 14:00:00,Spain,Spain,ES,43.43,71.8,91.54,76.05,entsoe.eu,false,
2024-02-28 15:00:00,Spain,Spain,ES,46.97,76.31,90.54,75.06,entsoe.eu,false,
2024-02-28 16:00:00,Spain,Spain,ES,55.86,87.09,88.11,71.93,entsoe.eu,false,
2024-02-28 17:00:00,Spain,Spain,ES,73.06,106.84,83.88,66.6,entsoe.eu,false,
2024-02-28 18:00:00,Spain,Spain,ES,92.44,124.94,80.96,64.47,entsoe.eu,false,
2024-02-28 19:00:00,Spain,Spain,ES,93.42,123.47,81.68,65.91,entsoe.eu,false,
2024-02-28 20:00:00,Spain,Spain,ES,92.7,121.68,82.28,66.5,entsoe.eu,false,
2024-02-28 21:00:00,Spain,Spain,ES,90.46,119.27,82.84,65.97,entsoe.eu,false,
2024-02-28 22:00:00,Spain,Spain,ES,87.06,117.51,82.85,64.09,entsoe.eu,false,
2024-02-28 23:00:00,Spain,Spain,ES,76.24,104.1,85.53,65.64,entsoe.eu,false,
2024-02-29 00:00:00,Spain,Spain,ES,65.39,91.16,87.94,66.97,entsoe.eu,false,
2024-02-29 01:00:00,Spain,Spain,ES,62.8,89.27,87.94,66.2,entsoe.eu,false,
2024-02-29 02:00:00,Spain,Spain,ES,60.78,88.47,87.63,65.46,entsoe.eu,false,
2024-02-29 03:00:00,Spain,Spain,ES,63.57,92.12,86.9,64.63,entsoe.eu,false,
2024-02-29 04:00:00,Spain,Spain,ES,64.78,94.06,86.46,64.58,entsoe.eu,false,
2024-02-29 05:00:00,Spain,Spain,ES,71.3,100.06,85.65,65.1,entsoe.eu,false,
2024-02-29 06:00:00,Spain,Spain,ES,80.21,108.07,84.88,66.71,entsoe.eu,false,
2024-02-29 07:00:00,Spain,Spain,ES,75.99,102.72,86.15,69.33,entsoe.eu,false,
2024-02-29 08:00:00,Spain,Spain,ES,53.11,80.23,90.23,73.36,entsoe.eu,false,
2024-02-29 09:00:00,Spain,Spain,ES,42.27,69.33,92.5,75.98,entsoe.eu,false,
2024-02-29 10:00:00,Spain,Spain,ES,40.67,67.8,92.72,76.79,entsoe.eu,false,
2024-02-29 11:00:00,Spain,Spain,ES,40.47,67.87,92.66,76.6,entsoe.eu,false,
2024-02-29 12:00:00,Spain,Spain,ES,40.9,68.32,92.56,76.46,entsoe.eu,false,
2024-02-29 13:00:00,Spain,Spain,ES,39.08,66.05,92.8,76.82,entsoe.eu,false,
2024-02-29 14:00:00,Spain,Spain,ES,37.77,64.56,92.88,76.73,entsoe.eu,false,
2024-02-29 15:00:00,Spain,Spain,ES,38.72,65.5,92.57,76.17,entsoe.eu,false,
2024-02-29 16:00:00,Spain,Spain,ES,40.4,67.26,92.05,75.09,entsoe.eu,false,
2024-02-29 17:00:00,Spain,Spain,ES,49.24,76.42,89.67,72.46,entsoe.eu,false,
2024-02-29 18:00:00,Spain,Spain,ES,55.25,79.75,89.24,72.66,entsoe.eu,false,
2024-02-29 19:00:00,Spain,Spain,ES,54.66,76.54,90.26,74.45,entsoe.eu,false,
2024-02-29 20:00:00,Spain,Spain,ES,53.74,75.72,90.34,74.35,entsoe.eu,false,
2024-02-29 21:00:00,Spain,Spain,ES,49.98,72.78,90.56,73.06,entsoe.eu,false,
2024-02-29 22:00:00,Spain,Spain,ES,43.68,66.78,91.34,72.36,entsoe.eu,false,
2024-02-29 23:00:00,Spain,Spain,ES,41.0,64.45,91.71,71.6,entsoe.eu,false,
2024-03-01 00:00:00,Spain,Spain,ES,42.46,66.21,91.5,70.38,entsoe.eu,false,
2024-03-01 01:00:00,Spain,Spain,ES,43.99,68.09,91.06,69.13,entsoe.eu,false,
2024-03-01 02:00:00,Spain,Spain,ES,49.32,74.79,89.86,67.52,entsoe.eu,false,
2024-03-01 03:00:00,Spain,Spain,ES,50.77,76.63,89.48,67.01,entsoe.eu,false,
2024-03-01 04:00:00,Spain,Spain,ES,49.99,75.63,89.73,67.62,entsoe.eu,false,
2024-03-01 05:00:00,Spain,Spain,ES,53.81,79.45,89.49,68.36,entsoe.eu,false,
2024-03-01 06:00:00,Spain,Spain,ES,55.47,79.62,89.76,70.91,entsoe.eu,false,
2024-03-01 07:00:00,Spain,Spain,ES,53.03,76.46,90.5,73.01,entsoe.eu,false,
2024-03-01 08:00:00,Spain,Spain,ES,39.11,63.74,92.96,76.1,entsoe.eu,false,
2024-03-01 09:00:00,Spain,Spain,ES,37.37,63.16,93.53,77.51,entsoe.eu,false,
2024-03-01 10:00:00,Spain,Spain,ES,36.25,62.03,93.79,78.04,entsoe.eu,false,
2024-03-01 11:00:00,Spain,Spain,ES,35.93,61.97,93.69,77.88,entsoe.eu,false,
2024-03-01 12:00:00,Spain,Spain,ES,36.24,62.24,93.53,77.58,entsoe.eu,false,
2024-03-01 13:00:00,Spain,Spain,ES,36.3,62.25,93.56,77.35,entsoe.eu,false,
2024-03-01 14:00:00,Spain,Spain,ES,35.69,61.6,93.57,77.21,entsoe.eu,false,
2024-03-01 15:00:00,Spain,Spain,ES,34.53,59.95,93.62,77.01,entsoe.eu,false,
2024-03-01 16:00:00,Spain,Spain,ES,37.54,63.38,92.62,75.49,entsoe.eu,false,
2024-03-01 17:00:00,Spain,Spain,ES,47.7,74.34,89.91,71.9,entsoe.eu,false,
2024-03-01 18:00:00,Spain,Spain,ES,63.14,87.46,88.19,70.77,entsoe.eu,false,
2024-03-01 19:00:00,Spain,Spain,ES,62.4,84.65,89.0,72.36,entsoe.eu,false,
2024-03-01 20:00:00,Spain,Spain,ES,60.87,83.07,89.28,72.55,entsoe.eu,false,
2024-03-01 21:00:00,Spain,Spain,ES,58.54,82.1,89.05,70.89,entsoe.eu,false,
2024-03-01 22:00:00,Spain,Spain,ES,53.33,78.78,89.03,69.22,entsoe.eu,false,
2024-03-01 23:00:00,Spain,Spain,ES,50.01,75.34,89.57,69.05,entsoe.eu,false,
2024-03-02 00:00:00,Spain,Spain,ES,49.47,75.05,89.68,68.83,entsoe.eu,false,
2024-03-02 01:00:00,Spain,Spain,ES,49.59,75.41,89.63,68.25,entsoe.eu,false,
2024-03-02 02:00:00,Spain,Spain,ES,50.19,76.1,89.52,68.17,entsoe.eu,false,
2024-03-02 03:00:00,Spain,Spain,ES,50.6,76.75,89.43,68.34,entsoe.eu,false,
2024-03-02 04:00:00,Spain,Spain,ES,51.06,77.42,89.32,68.67,entsoe.eu,false,
2024-03-02 05:00:00,Spain,Spain,ES,50.51,76.9,89.47,69.34,entsoe.eu,false,
2024-03-02 06:00:00,Spain,Spain,ES,50.33,76.69,89.57,69.97,entsoe.eu,false,
2024-03-02 07:00:00,Spain,Spain,ES,47.33,73.35,90.28,71.71,entsoe.eu,false,
2024-03-02 08:00:00,Spain,Spain,ES,41.79,67.44,91.67,74.94,entsoe.eu,false,
2024-03-02 09:00:00,Spain,Spain,ES,42.59,68.8,91.71,75.72,entsoe.eu,false,
2024-03-02 10:00:00,Spain,Spain,ES,43.79,69.77,91.76,76.1,entsoe.eu,false,
2024-03-02 11:00:00,Spain,Spain,ES,43.06,69.08,91.77,76.6,entsoe.eu,false,
2024-03-02 12:00:00,Spain,Spain,ES,41.15,67.08,91.82,76.87,entsoe.eu,false,
2024-03-02 13:00:00,Spain,Spain,ES,40.69,66.68,91.84,76.66,entsoe.eu,false,
2024-03-02 14:00:00,Spain,Spain,ES,41.04,67.03,91.71,75.91,entsoe.eu,false,
2024-03-02 15:00:00,Spain,Spain,ES,39.46,64.93,91.92,75.53,entsoe.eu,false,
2024-03-02 16:00:00,Spain,Spain,ES,40.85,65.94,91.68,75.0,entsoe.eu,false,
2024-03-02 17:00:00,Spain,Spain,ES,40.89,64.5,92.0,75.18,entsoe.eu,false,
2024-03-02 18:00:00,Spain,Spain,ES,48.53,69.17,91.98,76.15,entsoe.eu,false,
2024-03-02 19:00:00,Spain,Spain,ES,51.78,71.77,91.76,76.76,entsoe.eu,false,
2024-03-02 20:00:00,Spain,Spain,ES,50.22,69.94,92.09,77.18,entsoe.eu,false,
2024-03-02 21:00:00,Spain,Spain,ES,51.77,71.8,91.92,76.08,entsoe.eu,false,
2024-03-02 22:00:00,Spain,Spain,ES,51.39,74.7,90.46,73.36,entsoe.eu,false,
2024-03-02 23:00:00,Spain,Spain,ES,52.72,79.04,89.07,70.62,entsoe.eu,false,
2024-03-03 00:00:00,Spain,Spain,ES,55.96,83.1,88.34,68.45,entsoe.eu,false,
2024-03-03 01:00:00,Spain,Spain,ES,55.46,82.58,88.32,68.48,entsoe.eu,false,
